content,covid_final,other_final,covid,other,either
"If you can support the Team Kentucky Fund, chip in to help those in need: https://t.co/zBL2WVb9Gj – The fund provides assistance to Kentuckians who have been severely financially impacted by the COVID-19 emergency. https://t.co/3UKYKtftvM",0.0,0.0,False,False,False
"In this crisis, let's all remember the difference between good leadership and bad leadership. Good leadership is about taking responsibility, getting things done no matter the obstacles, and looking out for regular folks. https://t.co/SSmx8J8JHL",0.0,0.0,False,False,False
"Hey buddy, she’s right down the hall on Capitol Hill. Get off Twitter &amp; go get to work on policies for working families (not corporate bailouts) &amp; relief for our frontline healthcare folks. Stop trying to score political points &amp; instead get real relief for those of us suffering. https://t.co/NHcZsbEmrn",0.0,0.0,False,False,False
"Thank you to @lexbrewingco, @hartfieldandco, and all the other distilleries helping out by making hand sanitizer for those who need it. We all need to do our part and this is leadership by example! #TeamKentucky #TogetherKY #Patriot https://t.co/IUfWiZjWUF",0.0,0.0,False,False,False
Use these resources to help bridge the gap. I’m glad for the leadership of Gov Beshear on this issue – it’s good to see regular folks who are struggling be prioritized. We will get through this thing together. #TeamKentucky https://t.co/K0nFOQ186R,0.0,0.0,False,False,False
"Tucker has the right call on this one – without a good explanation resignation and a criminal investigation is called for here. These folks in D.C. are supposed to be there to serve us, not themselves. It’s time for accountability, especially in this time of crisis. https://t.co/j4kjOgUDPW",0.0,0.0,False,False,False
"My mom and dad rely on a rural hospital. So do my sister, her husband, their kids, and a lot of folks. In Congress, I will fight for funding, programs, and legislation that gives our rural healthcare providers the resources they need for the next outbreak or crisis. https://t.co/uEltmdh0Mx",0.0,0.0,False,False,False
"Fayette County Schools as a whole – administrators, teachers, and support staff – are heroes. This is what #TeamKentucky is all about! Thank you for teaching, feeding, and caring for our kids. @FCPSKY #TogetherKY https://t.co/UIIqv1yBFp",0.0,0.0,False,False,False
"Small business owners trying to make rent, workers living paycheck to paycheck – we all need to help each other out right now. #LexUNITE https://t.co/D1XViy7OuI",0.0,0.0,False,False,False
"Our priority must be regular people without paychecks, small businesses facing closure, &amp; the capacity of our local healthcare providers to save lives. Casinos, cruise lines, airlines (who spent 96% of cash on stock buybacks) can wait their turn behind regular folks for once. https://t.co/1jmc4DUgQ8",0.0,0.0,False,False,False
"Here’s where we need leadership in Congress &amp; the Senate – this isn’t a game. You need to work around the clock to provide solutions for regular folks who will go without paychecks, childcare, &amp; medical services but for decisive action from our government. https://t.co/yDxircUX7J",1.0,0.0,True,False,True
"We all mourn for this man, and grieve with his family. You are all in our prayers. https://t.co/AMfpTFvzTC",0.0,0.0,False,False,False
"Social distancing may be disruptive to our normal routines, but it is critical to keeping folks alive &amp; well. The silver lining is time with our families &amp; maybe a little contemplative time outdoors. So call your parents or grandparents, order local takeout, and be kind to others",0.0,0.0,False,False,False
"I guess when you’ve got a 180k salary &amp; Cadillac health care for free, you don’t care that your state is suffering under a pandemic – you mostly care about trash talking other politicians. @RepAndyBarr, please take this down &amp; instead update us on what Congress is doing to help. https://t.co/L3u7sVOzlJ",0.0,0.0,False,False,False
Disappointed to hear the administration is blocking additional Medicaid funds to help respond to the Coronavirus. These additional funds can save lives. We need representatives who will fight for those too often forgotten by Washington politicians.,1.0,0.0,True,False,True
"Following Gov Beshear’s guidance, we are postponing our roundtable series for now. I still want your input on this campaign, your stories, and your thoughts on how I can more effectively serve you as your Congressman from the 6th District. (1/2)",0.0,0.0,False,False,False
"We need real leadership in a time like this. I call on @RepAndyBarr to put partisanship aside: support paid sick leave, food security assistance, &amp; protecting frontline healthcare workers – and state publicly that tax cuts or a shale oil bailout for the wealthy are NOT the answer https://t.co/BY7TMgr0Oz",0.0,0.0,False,False,False
I admire Gov Beshear for his leadership and transparency on the coronavirus and efforts to contain it. Exactly the type of serious and sensible response that we need. https://t.co/We1F22CVHN,0.0,0.0,False,False,False
"This #InternationalWomensDay, I want to take a moment to thank and appreciate all the amazing women in my life, but especially my mom: an incredible role model and guide and a joy to everyone who knows her. https://t.co/06nYVaeglZ",0.0,0.0,False,False,False
What a great group of kids at Wellington Elementary this morning – they enjoyed Duck for President and then had some great questions for me. Our future is in great hands with these young folks! #ReadAcrossAmerica https://t.co/RoHLAxF3Ll,0.0,0.0,False,False,False
Rural education is so important to breaking the poverty cycle and is the most crucial building block of rural economic development. How many of our school districts here in the 6th District will suffer? I won’t stand for this and neither should you. https://t.co/eZsVyTebn4,0.0,1.0,False,True,True
"My heart breaks for Jake’s family and for the city of Lexington. I just saw Jake last night – then, as every time I’ve seen him, he was full of energy and optimism and brightened the room he was in. We have lost a tremendous man and the world is poorer for it. https://t.co/O0wDhbiN0e",0.0,0.0,False,False,False
"Thank you to the Clark County Democratic Women’s Club for inviting me to join your meeting last night! It was great to meet you all, eat some delicious food, and hear about your fantastic events coming up in Clark County. https://t.co/O7oLDOd09R",0.0,0.0,False,False,False
"This was an important march to mark an important occasion.  I had hoped to be there, but wasn’t able to due to a family commitment. Thank you to all who came out to remember the legacy of Dr. King and carry that torch forward. https://t.co/IxpCmr10pk",0.0,0.0,False,False,False
"Good news for Hoosier small businesses, workers, and families.  Let’s get it done! #IN05 https://t.co/CSd8HLO3gE",0,0,False,False,False
"Just sent to me by a Hoosier #smallbiz owner. As @SpeakerPelosi &amp; @SenSchumer enjoy their weekend, small businesses are trying to figure out how to keep the lights on.

Tell them ENOUGH IS ENOUGH!  Stop playing politics &amp; fund the #PPPloans, NOW! #IN05 

https://t.co/hU9j0BjWOZ https://t.co/j63lGTyYDW",1,0,True,False,True
".@SpeakerPelosi is playing politics w/ the Payroll Protection Program, harming Hoosier small businesses &amp; workers. SIGN our petition &amp; tell her to extend the program with a clean funding bill and put Hoosiers first!

✅✅SIGN AND RETWEET IF YOU AGREE✅✅

https://t.co/hU9j0BjWOZ",1,0,True,False,True
"Our #smallbiz and workers are struggling because @SpeakerPelosi refuses to put politics aside and people first. Stop playing politics and extend the #PayrollProtectionProgram with a clean funding bill, IMMEDIATELY!  Hoosier small businesses and workers are counting on it. #IN05 https://t.co/hjpqEu6C1m",1,0,True,False,True
"Congrats to our very own @WhitakerMcKenz1 on being named Secretary of the @IndianaCRs. Whit has been with my campaign from day 1 and not only is he awesome, he is one of the hardest workers I know.  His future is bright &amp; so is the INFCR’s. Congrats Whit, I am very proud of you! https://t.co/k4JVTCZLyx",0,0,False,False,False
Now is not the time for political games.  The livelihoods of Hoosier #smallbiz owners and workers are on the line and Congress has failed to act.  @SpeakerPelosi and Dem Leaders in the House must extend the emergency economic relief assistance immediately! https://t.co/Oxr6c7gk5K,1,0,True,False,True
"Check out my op-Ed in today’s #HamiltonCountyReporter where I recognize and thank the real heroes of the #COVID19 pandemic. #IN05 

https://t.co/pscSeO69xN https://t.co/8YQVSha4B2",0,0,False,False,False
".@WHO’s failure to alert the world to the seriousness &amp; spread of COVID-19 caused many lives &amp; livelihoods to be lost. Instead, they pushed the Chinese govt’s propaganda. I believe @realDonaldTrump’s decision to halt funding until a thorough review is conducted is necessary.#IN05 https://t.co/Drx1yD3WEA",1,0,True,False,True
It was great to see @realDonaldTrump highlighting Kokomo’s @GM and all the hard-working Hoosiers working around the clock to supply our nation with ventilators.  Thank you for all you do!!!  #TogetherWeOvercome https://t.co/Q7ZDANWU1t,0,0,False,False,False
Congratulations Chairman @abramson_drake!  @IndianaCR are in great hands. https://t.co/nmBgUjd1bM,0,0,False,False,False
Congratulations @Mr_Japple! https://t.co/2rR87JbTRX,0,0,False,False,False
Really enjoyed the @LTRClub Virtual Meeting tonight via Zoom!  Congrats to @glass_dan on a very successful online event.  #IN05 @SC4Lawrence @mike_mcquillen @LeahIND @jeffreyroeder @CindyKirchhofer @IndyGOP @WhitakerMcKenz1 @chris_elmore__ https://t.co/hqiknxgGzV,0,0,False,False,False
